
   Detailed Statistics  
    Arrivals 
  
  Airport: San Francisco-Oakland-Freemont, CA - San Francisco International (SFO)
  Airline: Delta Air Lines (DL)
  Month(s): January
  Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and  31
  Year(s): 2014
  NOTE:  A complete listing of airline  and airport  abbreviations is available. Times are reported in local time using a 24 hour clock.
  Airlines began reporting tarmac times for cancelled and diverted flights in October 2008. Tarmac times for cancelled or diverted flights operated prior to Oct. 1, 2008 are not available. Cause of delay data is available on this database beginning with flights operated in October 2008. For cause of delay data from June 2003, when cause of delay data was first reported, see  BTS Causes of Delay  or the  On-Time Performance database  For an explanation of the Cause of Delay reporting, see Understanding the  Reporting of Causes of Flight Delays and Cancellations. 
  All Cause of Delay (in minutes) are referring to the Arrival Delay.
   

  
  Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport ,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time(Minutes),Arrival Delay(Minutes),Wheels-on Time,Taxi-in Time(Minutes),DelayCarrier(Minutes),DelayWeather(Minutes),DelayNational Aviation System(Minutes),DelaySecurity(Minutes),DelayLate Aircraft Arrival(Minutes),
  DL,01/06/2014,0241,N1402A,ATL,19:58,20:42,0328 ,44,20:37,0005,0044,0000,0000,0000,0000,
  DL,01/06/2014,0409,N706TW,JFK,19:48,19:27,0408 ,-21,19:20,0007,0000,0000,0000,0000,0000,
  DL,01/06/2014,0430,N709TW,JFK,10:40,09:59,0400 ,-41,09:51,0008,0000,0000,0000,0000,0000,
  DL,01/06/2014,0432,N705TW,JFK,16:36,16:32,0396 ,-4,16:27,0005,0000,0000,0000,0000,0000,
  DL,01/06/2014,0435,N624AG,JFK,22:49,22:35,0409 ,-14,22:20,0015,0000,0000,0000,0000,0000,
  DL,01/06/2014,0469,N717TW,JFK,13:35,13:00,0395 ,-35,12:54,0006,0000,0000,0000,0000,0000,
  DL,01/06/2014,0745,N812DN,DTW,11:05,11:44,0319 ,39,11:37,0007,0000,0020,0019,0000,0000,
  DL,01/06/2014,1116,N810DN,ATL,13:32,13:58,0332 ,26,13:50,0008,0003,0000,0000,0000,0023,
  DL,01/06/2014,1145,N806DN,DTW,17:55,18:36,0315 ,41,18:31,0005,0033,0007,0000,0000,0001,
  DL,01/06/2014,1151,N919DN,MSP,17:01,17:17,0251 ,16,17:12,0005,0013,0000,0000,0000,0003,
  DL,01/06/2014,1355,N811DZ,ATL,16:20,16:49,0325 ,29,16:45,0004,0015,0000,0000,0000,0014,
  DL,01/06/2014,1894,N3738B,CVG,11:25,11:19,0305 ,-6,11:15,0004,0000,0000,0000,0000,0000,
  DL,01/06/2014,1988,N809DN,DTW,22:16,23:40,0321 ,84,23:30,0010,0000,0073,0010,0000,0001,
  DL,01/06/2014,2023,N320US,MSP,14:01,13:48,0246 ,-13,13:43,0005,0000,0000,0000,0000,0000,
  DL,01/06/2014,2049,N809DN,ATL,10:40,10:21,0328 ,-19,10:17,0004,0000,0000,0000,0000,0000,
  DL,01/06/2014,2209,N311US,MSP,19:56,23:01,0251 ,185,22:56,0005,0000,0185,0000,0000,0000,
  DL,01/06/2014,2265,N808DN,ATL,22:55,23:07,0328 ,12,23:02,0005,0000,0000,0000,0000,0000,
  DL,01/06/2014,2305,N908DA,MSP,11:40,13:49,0265 ,129,13:41,0008,0129,0000,0000,0000,0000,
  DL,01/06/2014,2349,N6701 ,ATL,17:32,17:24,0327 ,-8,17:16,0008,0000,0000,0000,0000,0000,
  DL,01/06/2014,2375,N342NW,SLC,12:40,12:26,0124 ,-14,12:18,0008,0000,0000,0000,0000,0000,
  DL,01/07/2014,0241,N140LL,ATL,19:58,19:51,0328 ,-7,19:42,0009,0000,0000,0000,0000,0000,
  DL,01/07/2014,0409,N624AG,JFK,19:48,21:01,0408 ,73,20:53,0008,0000,0073,0000,0000,0000,
  DL,01/07/2014,0430,N706TW,JFK,10:40,10:45,0400 ,5,10:41,0004,0000,0000,0000,0000,0000,
  DL,01/07/2014,0432,N722TW,JFK,16:36,17:24,0396 ,48,17:20,0004,0000,0035,0013,0000,0000,
  DL,01/07/2014,0435,N712TW,JFK,22:49,00:33,0409 ,104,00:29,0004,0000,0104,0000,0000,0000,
  DL,01/07/2014,0469,N702TW,JFK,13:35,13:43,0395 ,8,13:39,0004,0000,0000,0000,0000,0000,
  DL,01/07/2014,0745,N801DZ,DTW,11:05,12:00,0319 ,55,11:56,0004,0000,0055,0000,0000,0000,
  DL,01/07/2014,1116,N812DN,ATL,13:32,14:03,0332 ,31,13:51,0012,0000,0017,0000,0000,0014,
  DL,01/07/2014,1145,N806DN,DTW,17:55,18:39,0315 ,44,18:30,0009,0000,0044,0000,0000,0000,
  DL,01/07/2014,1151,N937DN,MSP,17:01,17:14,0251 ,13,17:09,0005,0000,0000,0000,0000,0000,
  DL,01/07/2014,1355,N660DL,ATL,16:19,16:54,0324 ,35,16:49,0005,0000,0035,0000,0000,0000,
  DL,01/07/2014,1988,N804DN,DTW,22:16,23:03,0321 ,47,22:57,0006,0000,0018,0000,0000,0029,
  DL,01/07/2014,2023,N316US,MSP,14:01,14:12,0246 ,11,14:07,0005,0000,0000,0000,0000,0000,
  DL,01/07/2014,2049,N804DN,ATL,10:40,10:51,0328 ,11,10:45,0006,0000,0000,0000,0000,0000,
  DL,01/07/2014,2209,N375NC,MSP,19:56,20:54,0251 ,58,20:51,0003,0058,0000,0000,0000,0000,
  DL,01/07/2014,2265,N803DN,ATL,22:55,00:58,0328 ,123,00:52,0006,0000,0077,0001,0000,0045,
  DL,01/07/2014,2305,N946DN,MSP,11:40,11:14,0265 ,-26,11:05,0009,0000,0000,0000,0000,0000,
  DL,01/07/2014,2375,N3761R,SLC,12:40,00:00,0124 ,0,00:00,0000,0000,0000,0000,0000,0000,
  DL,01/08/2014,0241,N139DL,ATL,19:58,19:58,0328 ,0,19:53,0005,0000,0000,0000,0000,0000,
  DL,01/08/2014,0409,N710TW,JFK,19:48,20:59,0408 ,71,20:48,0011,0000,0037,0005,0000,0029,
  DL,01/08/2014,0430,N704X ,JFK,10:40,11:46,0400 ,66,11:41,0005,0000,0066,0000,0000,0000,
  DL,01/08/2014,0432,N727TW,JFK,16:36,19:16,0396 ,160,19:11,0005,0156,0000,0004,0000,0000,
  DL,01/08/2014,0434,N722TW,JFK,21:12,21:16,0402 ,4,21:09,0007,0000,0000,0000,0000,0000,
  DL,01/08/2014,0435,N702TW,JFK,22:49,22:49,0409 ,0,22:44,0005,0000,0000,0000,0000,0000,
  DL,01/08/2014,0469,N707TW,JFK,13:35,14:07,0395 ,32,13:55,0012,0000,0000,0032,0000,0000,
  DL,01/08/2014,0745,N805DN,DTW,11:05,11:23,0319 ,18,11:17,0006,0000,0000,0018,0000,0000,
