
   Detailed Statistics  
    Arrivals 
  
  Airport: San Francisco-Oakland-Freemont, CA - San Francisco International (SFO)
  Airline: Delta Air Lines (DL)
  Month(s): October
  Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and  31
  Year(s): 2014
  NOTE:  A complete listing of airline  and airport  abbreviations is available. Times are reported in local time using a 24 hour clock.
  Airlines began reporting tarmac times for cancelled and diverted flights in October 2008. Tarmac times for cancelled or diverted flights operated prior to Oct. 1, 2008 are not available. Cause of delay data is available on this database beginning with flights operated in October 2008. For cause of delay data from June 2003, when cause of delay data was first reported, see  BTS Causes of Delay  or the  On-Time Performance database  For an explanation of the Cause of Delay reporting, see Understanding the  Reporting of Causes of Flight Delays and Cancellations. 
  All Cause of Delay (in minutes) are referring to the Arrival Delay.
   

  
  Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport ,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time(Minutes),Arrival Delay(Minutes),Wheels-on Time,Taxi-in Time(Minutes),DelayCarrier(Minutes),DelayWeather(Minutes),DelayNational Aviation System(Minutes),DelaySecurity(Minutes),DelayLate Aircraft Arrival(Minutes),
  DL,10/04/2014,1680,N137DL,ATL,13:22,13:10,0322 ,-12,13:02,0008,0000,0000,0000,0000,0000,
  DL,10/04/2014,1793,N623DL,MSP,17:22,16:56,0237 ,-26,16:53,0003,0000,0000,0000,0000,0000,
  DL,10/04/2014,1988,N595NW,DTW,21:42,21:42,0302 ,0,21:38,0004,0000,0000,0000,0000,0000,
  DL,10/04/2014,2049,N583NW,ATL,10:23,10:23,0313 ,0,10:18,0005,0000,0000,0000,0000,0000,
  DL,10/04/2014,2209,N323US,MSP,21:41,21:20,0241 ,-21,21:16,0004,0000,0000,0000,0000,0000,
  DL,10/04/2014,2260,N804DN,ATL,12:16,12:07,0324 ,-9,11:59,0008,0000,0000,0000,0000,0000,
  DL,10/04/2014,2305,N696DL,MSP,11:28,11:03,0243 ,-25,10:58,0005,0000,0000,0000,0000,0000,
  DL,10/05/2014,0241,N819DN,ATL,22:14,22:07,0323 ,-7,22:01,0006,0000,0000,0000,0000,0000,
  DL,10/05/2014,0415,N711ZX,JFK,19:50,19:43,0395 ,-7,19:37,0006,0000,0000,0000,0000,0000,
  DL,10/05/2014,0419,N712TW,JFK,18:36,18:41,0391 ,5,18:33,0008,0000,0000,0000,0000,0000,
  DL,10/05/2014,0430,N713TW,JFK,12:27,12:15,0387 ,-12,12:09,0006,0000,0000,0000,0000,0000,
  DL,10/05/2014,0431,N727TW,JFK,21:25,21:21,0390 ,-4,21:11,0010,0000,0000,0000,0000,0000,
  DL,10/05/2014,0434,N704X ,JFK,15:07,15:22,0382 ,15,15:13,0009,0000,0000,0015,0000,0000,
  DL,10/05/2014,0435,N707TW,JFK,23:47,23:18,0392 ,-29,23:11,0007,0000,0000,0000,0000,0000,
  DL,10/05/2014,0745,N583NW,DTW,10:45,10:47,0305 ,2,10:42,0005,0000,0000,0000,0000,0000,
  DL,10/05/2014,0780,N3762Y,SLC,18:01,17:37,0121 ,-24,17:32,0005,0000,0000,0000,0000,0000,
  DL,10/05/2014,0971,N3732J,DTW,14:36,14:27,0306 ,-9,14:22,0005,0000,0000,0000,0000,0000,
  DL,10/05/2014,1145,N673DL,DTW,18:02,17:55,0305 ,-7,17:51,0004,0000,0000,0000,0000,0000,
  DL,10/05/2014,1151,N322US,MSP,13:34,13:16,0244 ,-18,12:57,0019,0000,0000,0000,0000,0000,
  DL,10/05/2014,1505,N368NW,MSP,19:47,19:18,0247 ,-29,19:12,0006,0000,0000,0000,0000,0000,
  DL,10/05/2014,1611,N1402A,ATL,18:57,18:45,0327 ,-12,18:37,0008,0000,0000,0000,0000,0000,
  DL,10/05/2014,1649,N816DN,ATL,00:03,23:57,0318 ,-6,23:52,0005,0000,0000,0000,0000,0000,
  DL,10/05/2014,1680,N137DL,ATL,13:20,13:18,0324 ,-2,13:05,0013,0000,0000,0000,0000,0000,
  DL,10/05/2014,1731,N809DN,DTW,20:05,20:02,0310 ,-3,19:50,0012,0000,0000,0000,0000,0000,
  DL,10/05/2014,1793,N662DN,MSP,17:24,17:32,0239 ,8,17:24,0008,0000,0000,0000,0000,0000,
  DL,10/05/2014,1894,N357NW,CVG,18:26,18:09,0296 ,-17,18:02,0007,0000,0000,0000,0000,0000,
