
   Detailed Statistics  
    Arrivals 
  
  Airport: San Francisco-Oakland-Freemont, CA - San Francisco International (SFO)
  Airline: American Airlines (AA)
  Month(s): July
  Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and  31
  Year(s): 2014
  NOTE:  A complete listing of airline  and airport  abbreviations is available. Times are reported in local time using a 24 hour clock.
  Airlines began reporting tarmac times for cancelled and diverted flights in October 2008. Tarmac times for cancelled or diverted flights operated prior to Oct. 1, 2008 are not available. Cause of delay data is available on this database beginning with flights operated in October 2008. For cause of delay data from June 2003, when cause of delay data was first reported, see  BTS Causes of Delay  or the  On-Time Performance database  For an explanation of the Cause of Delay reporting, see Understanding the  Reporting of Causes of Flight Delays and Cancellations. 
  All Cause of Delay (in minutes) are referring to the Arrival Delay.
   

  
  Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport ,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time(Minutes),Actual Elapsed Time(Minutes),Arrival Delay(Minutes),Wheels-on Time,Taxi-in Time(Minutes),DelayCarrier(Minutes),DelayWeather(Minutes),DelayNational Aviation System(Minutes),DelaySecurity(Minutes),DelayLate Aircraft Arrival(Minutes),
  AA,07/02/2014,2411,N3GUAA,DFW,20:35,20:32,0215 ,0212,-3,20:28,0004,0000,0000,0000,0000,0000,
  AA,07/02/2014,2457,N3DNAA,ORD,22:40,22:27,0275 ,0266,-13,22:18,0009,0000,0000,0000,0000,0000,
  AA,07/02/2014,2465,N3AMAA,LAX,22:35,23:08,0080 ,0080,33,23:02,0006,0000,0000,0005,0000,0028,
  AA,07/03/2014,0023,N383AA,DFW,09:25,09:34,0210 ,0222,9,09:31,0003,0000,0000,0000,0000,0000,
  AA,07/03/2014,0059,N783AA,JFK,11:10,11:08,0370 ,0372,-2,11:01,0007,0000,0000,0000,0000,0000,
  AA,07/03/2014,0069,N3KTAA,MIA,20:05,20:20,0350 ,0353,15,20:15,0005,0000,0012,0003,0000,0000,
  AA,07/03/2014,0085,N789AA,JFK,19:05,18:50,0395 ,0385,-15,18:46,0004,0000,0000,0000,0000,0000,
  AA,07/03/2014,0163,N787AA,JFK,23:35,03:16,0395 ,0362,221,03:12,0004,0014,0000,0000,0000,0207,
  AA,07/03/2014,0167,N389AA,MIA,11:15,11:11,0350 ,0350,-4,11:04,0007,0000,0000,0000,0000,0000,
  AA,07/03/2014,0177,N796AA,JFK,21:40,01:00,0400 ,0395,200,00:46,0014,0000,0091,0000,0000,0109,
  AA,07/03/2014,0179,N795AA,JFK,13:50,13:36,0380 ,0369,-14,13:33,0003,0000,0000,0000,0000,0000,
  AA,07/03/2014,0193,N3EWAA,DFW,12:00,12:19,0220 ,0225,19,12:15,0004,0000,0000,0005,0000,0014,
  AA,07/03/2014,0197,N3BWAA,ORD,16:50,16:39,0265 ,0258,-11,16:37,0002,0000,0000,0000,0000,0000,
  AA,07/03/2014,0209,N3AUAA,LAX,16:45,17:07,0075 ,0076,22,17:05,0002,0021,0000,0001,0000,0000,
  AA,07/03/2014,0219,N3GGAA,LAX,19:15,19:33,0075 ,0093,18,19:28,0005,0000,0000,0018,0000,0000,
  AA,07/03/2014,0241,N3CYAA,ORD,19:05,19:09,0275 ,0282,4,19:06,0003,0000,0000,0000,0000,0000,
  AA,07/03/2014,0262,N5DJAA,LAX,08:05,07:52,0080 ,0072,-13,07:47,0005,0000,0000,0000,0000,0000,
  AA,07/03/2014,0275,N3BHAA,MIA,23:35,23:23,0360 ,0350,-12,23:19,0004,0000,0000,0000,0000,0000,
  AA,07/03/2014,0277,N3DCAA,DFW,13:30,14:03,0220 ,0240,33,13:59,0004,0013,0000,0020,0000,0000,
  AA,07/03/2014,0369,N3AWAA,DFW,14:40,14:47,0215 ,0226,7,14:41,0006,0000,0000,0000,0000,0000,
  AA,07/03/2014,1033,N3LJAA,ORD,11:15,11:12,0270 ,0268,-3,11:08,0004,0000,0000,0000,0000,0000,
