
   Detailed Statistics  
    Arrivals 
  
  Airport: San Francisco-Oakland-Freemont, CA - San Francisco International (SFO)
  Airline: American Airlines (AA)
  Month(s): August
  Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and  31
  Year(s): 2015
  NOTE:  A complete listing of airline  and airport  abbreviations is available. Times are reported in local time using a 24 hour clock.
  Airlines began reporting tarmac times for cancelled and diverted flights in October 2008. Tarmac times for cancelled or diverted flights operated prior to Oct. 1, 2008 are not available. Cause of delay data is available on this database beginning with flights operated in October 2008. For cause of delay data from June 2003, when cause of delay data was first reported, see  BTS Causes of Delay  or the  On-Time Performance database  For an explanation of the Cause of Delay reporting, see Understanding the  Reporting of Causes of Flight Delays and Cancellations. 
  All Cause of Delay (in minutes) are referring to the Arrival Delay.
   

  
  Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport ,Scheduled Arrival Time,Actual Arrival Time,Arrival Delay(Minutes),DelayCarrier(Minutes),DelayWeather(Minutes),DelayNational Aviation System(Minutes),DelaySecurity(Minutes),DelayLate Aircraft Arrival(Minutes),
  AA,08/05/2015,1145,N3GEAA,ORD,10:02,10:25,23,0023,0000,0000,0000,0000,
  AA,08/05/2015,1183,N862AA,DFW,22:15,23:33,78,0078,0000,0000,0000,0000,
  AA,08/05/2015,1203,N5ECAA,LAX,13:33,13:26,-7,0000,0000,0000,0000,0000,
  AA,08/05/2015,1226,N3DWAA,LAX,21:50,21:38,-12,0000,0000,0000,0000,0000,
  AA,08/05/2015,1273,N3DAAA,DFW,23:46,23:37,-9,0000,0000,0000,0000,0000,
  AA,08/05/2015,1294,N5ECAA,LAX,08:18,07:56,-22,0000,0000,0000,0000,0000,
  AA,08/05/2015,1393,N866AA,DFW,20:46,20:29,-17,0000,0000,0000,0000,0000,
  AA,08/05/2015,1615,N3FGAA,ORD,22:58,22:35,-23,0000,0000,0000,0000,0000,
  AA,08/05/2015,1624,N3CTAA,ORD,19:56,20:24,28,0028,0000,0000,0000,0000,
  AA,08/05/2015,1799,N509AY,CLT,20:33,20:33,0,0000,0000,0000,0000,0000,
  AA,08/05/2015,2029,N534UW,CLT,19:05,20:03,58,0056,0000,0002,0000,0000,
  AA,08/05/2015,2207,N857AA,DFW,10:54,10:55,1,0000,0000,0000,0000,0000,
  AA,08/05/2015,2356,N3HJAA,ORD,12:40,12:21,-19,0000,0000,0000,0000,0000,
  AA,08/05/2015,2411,N3KWAA,MIA,22:54,23:36,42,0000,0000,0000,0000,0042,
  AA,08/05/2015,2438,N853AA,LAX,11:53,12:05,12,0000,0000,0000,0000,0000,
  AA,08/05/2015,2475,N3DXAA,ORD,18:12,18:19,7,0000,0000,0000,0000,0000,
  AA,08/06/2015,0015,N791AA,JFK,11:22,11:14,-8,0000,0000,0000,0000,0000,
  AA,08/06/2015,0037,N3DHAA,DFW,18:50,18:50,0,0000,0000,0000,0000,0000,
  AA,08/06/2015,0082,N3BWAA,DFW,13:50,13:32,-18,0000,0000,0000,0000,0000,
  AA,08/06/2015,0085,N797AA,JFK,19:15,18:46,-29,0000,0000,0000,0000,0000,
  AA,08/06/2015,0159,N5EVAA,DFW,09:14,09:19,5,0000,0000,0000,0000,0000,
  AA,08/06/2015,0163,N789AA,JFK,23:39,23:43,4,0000,0000,0000,0000,0000,
  AA,08/06/2015,0167,N3DYAA,MIA,10:13,10:55,42,0042,0000,0000,0000,0000,
  AA,08/06/2015,0177,N793AA,JFK,21:44,21:20,-24,0000,0000,0000,0000,0000,
  AA,08/06/2015,0179,N792AA,JFK,13:50,14:26,36,0000,0000,0036,0000,0000,
  AA,08/06/2015,0193,N3MPAA,ORD,14:53,14:35,-18,0000,0000,0000,0000,0000,
  AA,08/06/2015,0209,N3ASAA,LAX,18:01,17:46,-15,0000,0000,0000,0000,0000,
  AA,08/06/2015,0218,N3KMAA,LAX,20:09,20:05,-4,0000,0000,0000,0000,0000,
  AA,08/06/2015,0241,N3LXAA,ORD,16:41,16:43,2,0000,0000,0000,0000,0000,
  AA,08/06/2015,0249,N3MMAA,DFW,17:33,17:33,0,0000,0000,0000,0000,0000,
  AA,08/06/2015,0259,N3JVAA,DFW,12:50,12:41,-9,0000,0000,0000,0000,0000,
  AA,08/06/2015,0330,N3ERAA,DFW,15:54,15:34,-20,0000,0000,0000,0000,0000,
  AA,08/06/2015,0403,N658AW,PHX,09:53,09:39,-14,0000,0000,0000,0000,0000,
  AA,08/06/2015,0407,N541UW,PHX,15:59,15:52,-7,0000,0000,0000,0000,0000,
  AA,08/06/2015,0433,N566UW,PHX,12:29,12:16,-13,0000,0000,0000,0000,0000,
  AA,08/06/2015,0436,N170US,PHX,22:20,23:13,53,0000,0000,0016,0000,0037,
  AA,08/06/2015,0461,N156UW,CLT,11:57,12:08,11,0000,0000,0000,0000,0000,
  AA,08/06/2015,0475,N194UW,CLT,22:23,22:41,18,0000,0011,0007,0000,0000,
  AA,08/06/2015,0490,N167US,PHL,23:56,00:11,15,0000,0000,0000,0000,0015,
  AA,08/06/2015,0551,N549UW,PHL,11:00,10:37,-23,0000,0000,0000,0000,0000,
  AA,08/06/2015,0557,N564UW,CLT,00:29,00:26,-3,0000,0000,0000,0000,0000,
  AA,08/06/2015,0590,N921US,PHX,00:49,00:58,9,0000,0000,0000,0000,0000,
  AA,08/06/2015,0662,N182UW,CLT,09:53,09:58,5,0000,0000,0000,0000,0000,
  AA,08/06/2015,0672,N535UW,PHL,13:26,14:08,42,0000,0000,0042,0000,0000,
  AA,08/06/2015,0686,N543UW,PHX,19:06,19:50,44,0015,0000,0000,0000,0029,
  AA,08/06/2015,0709,N552UW,PHL,19:22,19:16,-6,0000,0000,0000,0000,0000,
  AA,08/06/2015,0719,N190UW,PHL,21:16,20:50,-26,0000,0000,0000,0000,0000,
  AA,08/06/2015,1130,N5CFAA,MIA,16:58,17:33,35,0035,0000,0000,0000,0000,
  AA,08/06/2015,1145,N3LMAA,ORD,10:02,09:50,-12,0000,0000,0000,0000,0000,
  AA,08/06/2015,1183,N874AA,DFW,22:15,21:58,-17,0000,0000,0000,0000,0000,
  AA,08/06/2015,1203,N5DHAA,LAX,13:33,13:17,-16,0000,0000,0000,0000,0000,
  AA,08/06/2015,1226,N3ARAA,LAX,21:50,22:08,18,0000,0000,0000,0000,0018,
  AA,08/06/2015,1273,N3KKAA,DFW,23:46,00:11,25,0000,0000,0025,0000,0000,
  AA,08/06/2015,1294,N5DHAA,LAX,08:18,08:04,-14,0000,0000,0000,0000,0000,
  AA,08/06/2015,1393,N856AA,DFW,20:46,20:52,6,0000,0000,0000,0000,0000,
  AA,08/06/2015,1615,N3KFAA,ORD,22:58,23:09,11,0000,0000,0000,0000,0000,
  AA,08/06/2015,1624,N3CTAA,ORD,19:56,19:33,-23,0000,0000,0000,0000,0000,
  AA,08/06/2015,1799,N563UW,CLT,20:33,21:11,38,0000,0000,0038,0000,0000,
  AA,08/06/2015,2029,N191UW,CLT,19:05,22:30,205,0000,0177,0028,0000,0000,
  AA,08/06/2015,2207,N854AA,DFW,10:54,11:04,10,0000,0000,0000,0000,0000,
  AA,08/06/2015,2356,N3JYAA,ORD,12:40,12:34,-6,0000,0000,0000,0000,0000,
  AA,08/06/2015,2411,N3EUAA,MIA,22:54,23:00,6,0000,0000,0000,0000,0000,
  AA,08/06/2015,2438,N857AA,LAX,11:53,11:26,-27,0000,0000,0000,0000,0000,
  AA,08/06/2015,2475,N3ATAA,ORD,18:12,18:24,12,0000,0000,0000,0000,0000,
  AA,08/07/2015,0037,N3KBAA,DFW,18:50,18:38,-12,0000,0000,0000,0000,0000,
  AA,08/07/2015,0082,N3AEAA,DFW,13:50,14:04,14,0000,0000,0000,0000,0000,
  AA,08/07/2015,0085,N784AA,JFK,19:15,19:02,-13,0000,0000,0000,0000,0000,
  AA,08/07/2015,0159,N5ELAA,DFW,09:14,09:19,5,0000,0000,0000,0000,0000,
  AA,08/07/2015,0163,N797AA,JFK,23:39,23:44,5,0000,0000,0000,0000,0000,
  AA,08/07/2015,0167,N3BLAA,MIA,10:13,10:03,-10,0000,0000,0000,0000,0000,
  AA,08/07/2015,0177,N792AA,JFK,21:44,21:35,-9,0000,0000,0000,0000,0000,
  AA,08/07/2015,0179,N785AA,JFK,13:50,13:15,-35,0000,0000,0000,0000,0000,
  AA,08/07/2015,0193,N3LTAA,ORD,14:53,14:44,-9,0000,0000,0000,0000,0000,
  AA,08/07/2015,0209,N3BWAA,LAX,18:01,17:48,-13,0000,0000,0000,0000,0000,
  AA,08/07/2015,0218,N3DWAA,LAX,20:09,19:53,-16,0000,0000,0000,0000,0000,
  AA,08/07/2015,0241,N3FRAA,ORD,16:41,16:19,-22,0000,0000,0000,0000,0000,
  AA,08/07/2015,0249,N3BDAA,DFW,17:33,18:05,32,0014,0000,0000,0000,0018,
  AA,08/07/2015,0259,N3FNAA,DFW,12:50,12:42,-8,0000,0000,0000,0000,0000,
  AA,08/07/2015,0330,N3FXAA,DFW,15:54,15:57,3,0000,0000,0000,0000,0000,
  AA,08/07/2015,0403,N654AW,PHX,09:53,09:44,-9,0000,0000,0000,0000,0000,
  AA,08/07/2015,0407,N578UW,PHX,15:59,15:50,-9,0000,0000,0000,0000,0000,
  AA,08/07/2015,0433,N581UW,PHX,12:29,12:34,5,0000,0000,0000,0000,0000,
  AA,08/07/2015,0436,N154UW,PHX,22:20,22:34,14,0000,0000,0000,0000,0000,
  AA,08/07/2015,0461,N567UW,CLT,11:57,11:49,-8,0000,0000,0000,0000,0000,
  AA,08/07/2015,0475,N190UW,CLT,22:23,22:36,13,0000,0000,0000,0000,0000,
  AA,08/07/2015,0490,N509AY,PHL,23:56,23:47,-9,0000,0000,0000,0000,0000,
  AA,08/07/2015,0551,N545UW,PHL,11:00,11:10,10,0000,0000,0000,0000,0000,
  AA,08/07/2015,0557,N579UW,CLT,00:29,00:32,3,0000,0000,0000,0000,0000,
  AA,08/07/2015,0590,N553UW,PHX,00:49,01:09,20,0000,0000,0000,0000,0020,
  AA,08/07/2015,0662,N153UW,CLT,09:53,09:48,-5,0000,0000,0000,0000,0000,
  AA,08/07/2015,0672,N585UW,PHL,13:26,13:16,-10,0000,0000,0000,0000,0000,
  AA,08/07/2015,0686,N573UW,PHX,19:06,19:43,37,0000,0000,0032,0000,0005,
  AA,08/07/2015,0709,N199UW,PHL,19:22,19:10,-12,0000,0000,0000,0000,0000,
  AA,08/07/2015,0719,N181UW,PHL,21:16,23:00,104,0000,0000,0000,0000,0000,
  AA,08/07/2015,1130,N634AA,MIA,16:58,17:08,10,0000,0000,0000,0000,0000,
  AA,08/07/2015,1145,N3LXAA,ORD,10:02,09:52,-10,0000,0000,0000,0000,0000,
  AA,08/07/2015,1183,N873AA,DFW,22:15,21:56,-19,0000,0000,0000,0000,0000,
  AA,08/07/2015,1203,N5FCAA,LAX,13:33,13:29,-4,0000,0000,0000,0000,0000,
  AA,08/07/2015,1226,N3JYAA,LAX,21:50,22:11,21,0000,0000,0000,0000,0021,
  AA,08/07/2015,1273,N3DPAA,DFW,23:46,23:28,-18,0000,0000,0000,0000,0000,
  AA,08/07/2015,1294,N5FCAA,LAX,08:18,00:00,0,0000,0000,0000,0000,0000,
  AA,08/07/2015,1393,N861AA,DFW,20:46,21:57,71,0000,0000,0000,0000,0071,
  AA,08/07/2015,1615,N3HUAA,ORD,22:58,22:50,-8,0000,0000,0000,0000,0000,
  AA,08/07/2015,1624,N3LHAA,ORD,19:56,19:30,-26,0000,0000,0000,0000,0000,
  AA,08/07/2015,1799,N917UY,CLT,20:33,20:15,-18,0000,0000,0000,0000,0000,
  AA,08/07/2015,2029,N582UW,CLT,19:05,19:28,23,0023,0000,0000,0000,0000,
  AA,08/07/2015,2207,N855AA,DFW,10:54,10:37,-17,0000,0000,0000,0000,0000,
  AA,08/07/2015,2356,N3AWAA,ORD,12:40,12:48,8,0000,0000,0000,0000,0000,
  AA,08/07/2015,2411,N3JKAA,MIA,22:54,22:57,3,0000,0000,0000,0000,0000,
  AA,08/07/2015,2438,N858AA,LAX,11:53,11:51,-2,0000,0000,0000,0000,0000,
  AA,08/07/2015,2475,N3GKAA,ORD,18:12,18:57,45,0045,0000,0000,0000,0000,
  AA,08/08/2015,0037,N3AFAA,DFW,18:50,18:31,-19,0000,0000,0000,0000,0000,
  AA,08/08/2015,0082,N3FTAA,DFW,13:50,14:22,32,0028,0000,0000,0000,0004,
  AA,08/08/2015,0163,N784AA,JFK,23:39,23:17,-22,0000,0000,0000,0000,0000,
  AA,08/08/2015,0167,N3LFAA,MIA,10:13,09:47,-26,0000,0000,0000,0000,0000,
  AA,08/08/2015,0177,N797AA,JFK,21:44,20:45,-59,0000,0000,0000,0000,0000,
  AA,08/08/2015,0179,N798AA,JFK,13:50,13:28,-22,0000,0000,0000,0000,0000,
  AA,08/08/2015,0193,N3LVAA,ORD,14:53,14:33,-20,0000,0000,0000,0000,0000,
  AA,08/08/2015,0209,N3JPAA,LAX,18:01,17:46,-15,0000,0000,0000,0000,0000,
  AA,08/08/2015,0218,N3KMAA,LAX,20:09,19:54,-15,0000,0000,0000,0000,0000,
  AA,08/08/2015,0241,N3MEAA,ORD,16:41,16:49,8,0000,0000,0000,0000,0000,
  AA,08/08/2015,0249,N3AWAA,DFW,17:33,17:10,-23,0000,0000,0000,0000,0000,
  AA,08/08/2015,0259,N3FGAA,DFW,12:50,12:40,-10,0000,0000,0000,0000,0000,
  AA,08/08/2015,0382,N3LHAA,ORD,18:05,17:58,-7,0000,0000,0000,0000,0000,
  AA,08/08/2015,0403,N667AW,PHX,09:53,09:38,-15,0000,0000,0000,0000,0000,
  AA,08/08/2015,0407,N157UW,PHX,15:59,15:49,-10,0000,0000,0000,0000,0000,
  AA,08/08/2015,0433,N535UW,PHX,12:29,12:21,-8,0000,0000,0000,0000,0000,
  AA,08/08/2015,0436,N196UW,PHX,22:20,22:15,-5,0000,0000,0000,0000,0000,
  AA,08/08/2015,0461,N543UW,CLT,11:57,11:34,-23,0000,0000,0000,0000,0000,
  AA,08/08/2015,0475,N521UW,CLT,22:23,22:29,6,0000,0000,0000,0000,0000,
  AA,08/08/2015,0490,N558UW,PHL,23:56,23:39,-17,0000,0000,0000,0000,0000,
  AA,08/08/2015,0557,N921US,CLT,00:29,00:37,8,0000,0000,0000,0000,0000,
  AA,08/08/2015,0574,N640AW,PHL,11:00,11:13,13,0000,0000,0000,0000,0000,
  AA,08/08/2015,0590,N912UY,PHX,00:49,00:52,3,0000,0000,0000,0000,0000,
  AA,08/08/2015,0662,N153UW,CLT,09:53,09:48,-5,0000,0000,0000,0000,0000,
  AA,08/08/2015,0672,N560UW,PHL,13:26,13:22,-4,0000,0000,0000,0000,0000,
  AA,08/08/2015,0686,N586UW,PHX,19:06,18:52,-14,0000,0000,0000,0000,0000,
  AA,08/08/2015,0709,N542UW,PHL,19:22,18:56,-26,0000,0000,0000,0000,0000,
  AA,08/08/2015,0719,N179UW,PHL,21:16,21:00,-16,0000,0000,0000,0000,0000,
  AA,08/08/2015,1130,N5ENAA,MIA,16:58,16:46,-12,0000,0000,0000,0000,0000,
  AA,08/08/2015,1145,N3LUAA,ORD,10:02,09:55,-7,0000,0000,0000,0000,0000,
  AA,08/08/2015,1183,N863AA,DFW,22:15,21:58,-17,0000,0000,0000,0000,0000,
  AA,08/08/2015,1203,N5ECAA,LAX,13:33,13:19,-14,0000,0000,0000,0000,0000,
  AA,08/08/2015,1226,N3JHAA,LAX,21:50,21:36,-14,0000,0000,0000,0000,0000,
  AA,08/08/2015,1273,N3KFAA,DFW,23:46,23:32,-14,0000,0000,0000,0000,0000,
  AA,08/08/2015,1294,N5ECAA,LAX,08:18,08:03,-15,0000,0000,0000,0000,0000,
  AA,08/08/2015,1393,N868AA,DFW,20:46,20:30,-16,0000,0000,0000,0000,0000,
  AA,08/08/2015,1615,N3CFAA,ORD,22:58,22:45,-13,0000,0000,0000,0000,0000,
  AA,08/08/2015,1624,N3FHAA,ORD,20:01,19:35,-26,0000,0000,0000,0000,0000,
  AA,08/08/2015,1799,N162UW,CLT,20:33,20:11,-22,0000,0000,0000,0000,0000,
  AA,08/08/2015,2029,N915US,CLT,19:05,18:47,-18,0000,0000,0000,0000,0000,
  AA,08/08/2015,2207,N862AA,DFW,10:54,10:44,-10,0000,0000,0000,0000,0000,
  AA,08/08/2015,2356,N3GMAA,ORD,12:40,12:55,15,0015,0000,0000,0000,0000,
  AA,08/08/2015,2411,N3DCAA,MIA,22:54,03:01,247,0000,0247,0000,0000,0000,
  AA,08/08/2015,2438,N859AA,LAX,11:53,11:47,-6,0000,0000,0000,0000,0000,
  AA,08/09/2015,0015,N790AA,JFK,11:22,10:59,-23,0000,0000,0000,0000,0000,
  AA,08/09/2015,0037,N3JMAA,DFW,18:50,18:36,-14,0000,0000,0000,0000,0000,
  AA,08/09/2015,0082,N3DPAA,DFW,13:50,13:45,-5,0000,0000,0000,0000,0000,
  AA,08/09/2015,0085,N787AA,JFK,19:15,18:32,-43,0000,0000,0000,0000,0000,
  AA,08/09/2015,0159,N5CPAA,DFW,09:14,11:37,143,0143,0000,0000,0000,0000,
  AA,08/09/2015,0163,N795AA,JFK,23:39,23:21,-18,0000,0000,0000,0000,0000,
  AA,08/09/2015,0167,N3BWAA,MIA,10:13,10:00,-13,0000,0000,0000,0000,0000,
  AA,08/09/2015,0177,N799AA,JFK,21:43,21:51,8,0000,0000,0000,0000,0000,
  AA,08/09/2015,0179,N785AA,JFK,13:50,13:22,-28,0000,0000,0000,0000,0000,
  AA,08/09/2015,0193,N3JCAA,ORD,14:53,14:43,-10,0000,0000,0000,0000,0000,
  AA,08/09/2015,0209,N3LPAA,LAX,18:01,17:51,-10,0000,0000,0000,0000,0000,
  AA,08/09/2015,0218,N3JYAA,LAX,20:09,20:16,7,0000,0000,0000,0000,0000,
  AA,08/09/2015,0241,N3LGAA,ORD,16:41,16:21,-20,0000,0000,0000,0000,0000,
  AA,08/09/2015,0249,N3JWAA,DFW,17:33,17:16,-17,0000,0000,0000,0000,0000,
  AA,08/09/2015,0259,N3LWAA,DFW,12:50,12:40,-10,0000,0000,0000,0000,0000,
  AA,08/09/2015,0330,N3BFAA,DFW,15:54,15:41,-13,0000,0000,0000,0000,0000,
  AA,08/09/2015,0403,N653AW,PHX,09:53,10:00,7,0000,0000,0000,0000,0000,
  AA,08/09/2015,0407,N162UW,PHX,15:59,15:59,0,0000,0000,0000,0000,0000,
  AA,08/09/2015,0433,N192UW,PHX,12:29,12:15,-14,0000,0000,0000,0000,0000,
  AA,08/09/2015,0436,N162UW,PHX,22:20,22:40,20,0020,0000,0000,0000,0000,
  AA,08/09/2015,0461,N188US,CLT,11:57,11:44,-13,0000,0000,0000,0000,0000,
  AA,08/09/2015,0473,N658AW,PHL,11:00,10:39,-21,0000,0000,0000,0000,0000,
  AA,08/09/2015,0475,N190UW,CLT,22:23,23:33,70,0032,0000,0000,0038,0000,
  AA,08/09/2015,0490,N564UW,PHL,23:56,00:13,17,0000,0000,0017,0000,0000,
  AA,08/09/2015,0557,N538UW,CLT,00:29,00:48,19,0019,0000,0000,0000,0000,
  AA,08/09/2015,0590,N971UY,PHX,00:49,00:42,-7,0000,0000,0000,0000,0000,
  AA,08/09/2015,0662,N914UY,CLT,09:53,09:34,-19,0000,0000,0000,0000,0000,
  AA,08/09/2015,0672,N579UW,PHL,13:26,13:16,-10,0000,0000,0000,0000,0000,
  AA,08/09/2015,0686,N587UW,PHX,19:06,18:50,-16,0000,0000,0000,0000,0000,
  AA,08/09/2015,0709,N924US,PHL,19:22,20:16,54,0008,0000,0000,0000,0046,
  AA,08/09/2015,0719,N927UW,PHL,21:16,20:55,-21,0000,0000,0000,0000,0000,
  AA,08/09/2015,1130,N5CEAA,MIA,16:58,18:24,86,0086,0000,0000,0000,0000,
  AA,08/09/2015,1145,N3FTAA,ORD,10:02,11:08,66,0066,0000,0000,0000,0000,
  AA,08/09/2015,1183,N862AA,DFW,22:15,22:03,-12,0000,0000,0000,0000,0000,
  AA,08/09/2015,1203,N5ERAA,LAX,13:33,14:28,55,0055,0000,0000,0000,0000,
  AA,08/09/2015,1226,N3ABAA,LAX,21:50,22:07,17,0000,0000,0004,0000,0013,
  AA,08/09/2015,1273,N3HJAA,DFW,23:46,23:27,-19,0000,0000,0000,0000,0000,
  AA,08/09/2015,1294,N5ESAA,LAX,08:18,07:56,-22,0000,0000,0000,0000,0000,
  AA,08/09/2015,1393,N865AA,DFW,20:46,20:39,-7,0000,0000,0000,0000,0000,
  AA,08/09/2015,1615,N3BNAA,ORD,22:58,22:44,-14,0000,0000,0000,0000,0000,
  AA,08/09/2015,1624,N3GGAA,ORD,19:56,19:43,-13,0000,0000,0000,0000,0000,
  AA,08/09/2015,1799,N176UW,CLT,20:33,20:19,-14,0000,0000,0000,0000,0000,
  AA,08/09/2015,2029,N580UW,CLT,19:05,19:04,-1,0000,0000,0000,0000,0000,
  AA,08/09/2015,2207,N867AA,DFW,10:54,11:21,27,0009,0000,0000,0000,0018,
  AA,08/09/2015,2356,N3BJAA,ORD,12:40,12:42,2,0000,0000,0000,0000,0000,
  AA,08/09/2015,2411,N3FUAA,MIA,22:54,23:11,17,0000,0017,0000,0000,0000,
  AA,08/09/2015,2438,N860AA,LAX,11:53,11:54,1,0000,0000,0000,0000,0000,
  AA,08/09/2015,2475,N3GJAA,ORD,18:12,18:33,21,0021,0000,0000,0000,0000,
  AA,08/10/2015,0037,N3HAAA,DFW,18:50,18:24,-26,0000,0000,0000,0000,0000,
  AA,08/10/2015,0082,N3ARAA,DFW,13:50,13:35,-15,0000,0000,0000,0000,0000,
  AA,08/10/2015,0085,N784AA,JFK,19:15,19:17,2,0000,0000,0000,0000,0000,
  AA,08/10/2015,0159,N5CPAA,DFW,09:14,08:53,-21,0000,0000,0000,0000,0000,
  AA,08/10/2015,0163,N797AA,JFK,23:39,23:35,-4,0000,0000,0000,0000,0000,
  AA,08/10/2015,0167,N3HSAA,MIA,10:13,09:55,-18,0000,0000,0000,0000,0000,
  AA,08/10/2015,0177,N796AA,JFK,21:44,22:12,28,0000,0000,0028,0000,0000,
  AA,08/10/2015,0179,N794AA,JFK,13:50,14:03,13,0000,0000,0000,0000,0000,
  AA,08/10/2015,0193,N3BTAA,ORD,14:53,14:42,-11,0000,0000,0000,0000,0000,
  AA,08/10/2015,0209,N3JCAA,LAX,18:01,20:23,142,0000,0000,0000,0000,0142,
  AA,08/10/2015,0218,N3DBAA,LAX,20:09,23:10,181,0000,0000,0036,0000,0145,
  AA,08/10/2015,0241,N3AUAA,ORD,16:41,18:07,86,0011,0000,0045,0000,0030,
  AA,08/10/2015,0249,N3CDAA,DFW,17:33,17:12,-21,0000,0000,0000,0000,0000,
  AA,08/10/2015,0259,N3EYAA,DFW,12:50,13:30,40,0040,0000,0000,0000,0000,
  AA,08/10/2015,0330,N3GYAA,DFW,15:54,15:40,-14,0000,0000,0000,0000,0000,
  AA,08/10/2015,0403,N676AW,PHX,09:53,10:05,12,0000,0000,0000,0000,0000,
  AA,08/10/2015,0407,N176UW,PHX,15:59,15:51,-8,0000,0000,0000,0000,0000,
  AA,08/10/2015,0433,N583UW,PHX,12:29,12:34,5,0000,0000,0000,0000,0000,
  AA,08/10/2015,0436,N167US,PHX,22:20,22:33,13,0000,0000,0000,0000,0000,
  AA,08/10/2015,0461,N919US,CLT,11:57,11:50,-7,0000,0000,0000,0000,0000,
  AA,08/10/2015,0475,N544UW,CLT,22:23,23:20,57,0057,0000,0000,0000,0000,
  AA,08/10/2015,0490,N181UW,PHL,23:56,00:04,8,0000,0000,0000,0000,0000,
  AA,08/10/2015,0551,N553UW,PHL,11:00,10:39,-21,0000,0000,0000,0000,0000,
  AA,08/10/2015,0557,N182UW,CLT,00:29,00:51,22,0000,0000,0002,0000,0020,
  AA,08/10/2015,0590,N579UW,PHX,00:49,01:35,46,0046,0000,0000,0000,0000,
  AA,08/10/2015,0662,N184US,CLT,09:53,09:45,-8,0000,0000,0000,0000,0000,
  AA,08/10/2015,0672,N534UW,PHL,13:26,13:41,15,0000,0000,0015,0000,0000,
  AA,08/10/2015,0686,N155UW,PHX,19:06,20:12,66,0000,0000,0000,0000,0066,
  AA,08/10/2015,0709,N536UW,PHL,19:22,19:37,15,0008,0000,0007,0000,0000,
  AA,08/10/2015,0719,N569UW,PHL,21:16,22:09,53,0020,0000,0033,0000,0000,
  AA,08/10/2015,1130,N5EKAA,MIA,16:58,16:34,-24,0000,0000,0000,0000,0000,
  AA,08/10/2015,1145,N3LMAA,ORD,10:02,10:14,12,0000,0000,0000,0000,0000,
  AA,08/10/2015,1183,N858AA,DFW,22:15,22:38,23,0000,0000,0000,0000,0023,
  AA,08/10/2015,1203,N5DEAA,LAX,13:33,13:31,-2,0000,0000,0000,0000,0000,
  AA,08/10/2015,1226,N3HTAA,LAX,21:50,22:17,27,0000,0000,0027,0000,0000,
  AA,08/10/2015,1273,N3EPAA,DFW,23:46,00:01,15,0010,0000,0000,0000,0005,
  AA,08/10/2015,1294,N5DEAA,LAX,08:18,08:08,-10,0000,0000,0000,0000,0000,
  AA,08/10/2015,1393,N854AA,DFW,20:46,20:42,-4,0000,0000,0000,0000,0000,
  AA,08/10/2015,1615,N3DHAA,ORD,22:58,00:23,85,0000,0000,0025,0000,0060,
  AA,08/10/2015,1624,N3LYAA,ORD,19:56,19:26,-30,0000,0000,0000,0000,0000,
  AA,08/10/2015,1799,N916US,CLT,20:33,21:52,79,0008,0000,0071,0000,0000,
  AA,08/10/2015,2029,N180US,CLT,19:05,19:30,25,0025,0000,0000,0000,0000,
  AA,08/10/2015,2207,N858AA,DFW,10:54,12:53,119,0000,0000,0000,0000,0119,
  AA,08/10/2015,2356,N3EXAA,ORD,12:40,12:54,14,0000,0000,0000,0000,0000,
  AA,08/10/2015,2411,N3EMAA,MIA,22:54,23:29,35,0000,0006,0000,0000,0029,
  AA,08/10/2015,2438,N851AA,LAX,11:53,12:01,8,0000,0000,0000,0000,0000,
  AA,08/10/2015,2475,N3CRAA,ORD,18:12,18:39,27,0000,0008,0019,0000,0000,
  AA,08/11/2015,0015,N795AA,JFK,11:22,11:19,-3,0000,0000,0000,0000,0000,
  AA,08/11/2015,0037,N3FYAA,DFW,18:50,18:21,-29,0000,0000,0000,0000,0000,
  AA,08/11/2015,0082,N3JMAA,DFW,13:50,13:56,6,0000,0000,0000,0000,0000,
  AA,08/11/2015,0085,N785AA,JFK,19:15,19:15,0,0000,0000,0000,0000,0000,
  AA,08/11/2015,0159,N5CHAA,DFW,09:14,08:56,-18,0000,0000,0000,0000,0000,
  AA,08/11/2015,0163,N790AA,JFK,23:39,23:41,2,0000,0000,0000,0000,0000,
  AA,08/11/2015,0167,N3KTAA,MIA,10:13,09:35,-38,0000,0000,0000,0000,0000,
  AA,08/11/2015,0177,N789AA,JFK,21:44,21:46,2,0000,0000,0000,0000,0000,
  AA,08/11/2015,0179,N794AA,JFK,13:50,14:17,27,0000,0000,0027,0000,0000,
  AA,08/11/2015,0193,N3FVAA,ORD,14:53,15:08,15,0015,0000,0000,0000,0000,
  AA,08/11/2015,0209,N3MNAA,LAX,18:01,17:52,-9,0000,0000,0000,0000,0000,
  AA,08/11/2015,0218,N3GJAA,LAX,20:09,19:46,-23,0000,0000,0000,0000,0000,
  AA,08/11/2015,0241,N3LMAA,ORD,16:41,16:31,-10,0000,0000,0000,0000,0000,
  AA,08/11/2015,0249,N3HCAA,DFW,17:33,17:23,-10,0000,0000,0000,0000,0000,
  AA,08/11/2015,0259,N3KEAA,DFW,12:50,12:38,-12,0000,0000,0000,0000,0000,
