
   Detailed Statistics  
    Arrivals 
  
  Airport: San Francisco-Oakland-Freemont, CA - San Francisco International (SFO)
  Airline: American Airlines (AA)
  Month(s): November
  Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and  31
  Year(s): 2015
  NOTE:  A complete listing of airline  and airport  abbreviations is available. Times are reported in local time using a 24 hour clock.
  Airlines began reporting tarmac times for cancelled and diverted flights in October 2008. Tarmac times for cancelled or diverted flights operated prior to Oct. 1, 2008 are not available. Cause of delay data is available on this database beginning with flights operated in October 2008. For cause of delay data from June 2003, when cause of delay data was first reported, see  BTS Causes of Delay  or the  On-Time Performance database  For an explanation of the Cause of Delay reporting, see Understanding the  Reporting of Causes of Flight Delays and Cancellations. 
  All Cause of Delay (in minutes) are referring to the Arrival Delay.
   

  
  Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport ,Scheduled Arrival Time,Actual Arrival Time,Arrival Delay(Minutes),DelayCarrier(Minutes),DelayWeather(Minutes),DelayNational Aviation System(Minutes),DelaySecurity(Minutes),DelayLate Aircraft Arrival(Minutes),
  AA,11/03/2015,0209,N3KLAA,LAX,17:40,17:33,-7,0000,0000,0000,0000,0000,
  AA,11/03/2015,0241,N3MHAA,ORD,16:46,16:34,-12,0000,0000,0000,0000,0000,
  AA,11/03/2015,0249,N3FNAA,DFW,17:35,17:18,-17,0000,0000,0000,0000,0000,
  AA,11/03/2015,0259,N876AA,DFW,12:54,12:32,-22,0000,0000,0000,0000,0000,
  AA,11/03/2015,0330,N3BUAA,DFW,15:57,15:56,-1,0000,0000,0000,0000,0000,
  AA,11/03/2015,0349,N3CVAA,DFW,13:55,13:48,-7,0000,0000,0000,0000,0000,
  AA,11/03/2015,0353,N3ALAA,LAX,18:39,18:46,7,0000,0000,0000,0000,0000,
  AA,11/03/2015,0356,N3GTAA,LAX,20:48,20:37,-11,0000,0000,0000,0000,0000,
  AA,11/03/2015,0403,N658AW,PHX,09:45,09:37,-8,0000,0000,0000,0000,0000,
  AA,11/03/2015,0407,N191UW,PHX,15:59,15:44,-15,0000,0000,0000,0000,0000,
  AA,11/03/2015,0433,N157UW,PHX,12:29,12:02,-27,0000,0000,0000,0000,0000,
  AA,11/03/2015,0436,N921US,PHX,22:25,22:26,1,0000,0000,0000,0000,0000,
  AA,11/03/2015,0461,N154UW,CLT,12:08,11:42,-26,0000,0000,0000,0000,0000,
  AA,11/03/2015,0475,N922US,CLT,22:55,22:35,-20,0000,0000,0000,0000,0000,
  AA,11/03/2015,0490,N152UW,PHL,23:51,23:34,-17,0000,0000,0000,0000,0000,
  AA,11/03/2015,0557,N981UY,CLT,17:31,17:01,-30,0000,0000,0000,0000,0000,
  AA,11/03/2015,0615,N918US,PHL,10:55,10:37,-18,0000,0000,0000,0000,0000,
  AA,11/03/2015,0662,N583UW,CLT,10:04,09:43,-21,0000,0000,0000,0000,0000,
  AA,11/03/2015,0672,N970UY,PHL,13:33,13:02,-31,0000,0000,0000,0000,0000,
  AA,11/03/2015,0686,N534UW,PHX,19:12,18:57,-15,0000,0000,0000,0000,0000,
  AA,11/03/2015,0709,N537UW,PHL,19:17,18:39,-38,0000,0000,0000,0000,0000,
  AA,11/03/2015,0719,N540UW,PHL,21:06,20:32,-34,0000,0000,0000,0000,0000,
  AA,11/03/2015,1071,N3BKAA,LAX,19:37,19:35,-2,0000,0000,0000,0000,0000,
  AA,11/03/2015,1130,N3DWAA,MIA,19:51,19:24,-27,0000,0000,0000,0000,0000,
  AA,11/03/2015,1145,N3LRAA,ORD,10:05,09:50,-15,0000,0000,0000,0000,0000,
  AA,11/03/2015,1183,N880AA,DFW,22:28,22:10,-18,0000,0000,0000,0000,0000,
  AA,11/03/2015,1203,N3ALAA,LAX,13:38,13:25,-13,0000,0000,0000,0000,0000,
  AA,11/03/2015,1273,N871AA,DFW,23:47,23:36,-11,0000,0000,0000,0000,0000,
  AA,11/03/2015,1393,N877AA,DFW,20:58,20:39,-19,0000,0000,0000,0000,0000,
  AA,11/03/2015,1615,N3AWAA,ORD,23:14,22:53,-21,0000,0000,0000,0000,0000,
  AA,11/03/2015,1624,N3MFAA,ORD,19:50,19:28,-22,0000,0000,0000,0000,0000,
  AA,11/03/2015,1799,N181UW,CLT,20:41,20:14,-27,0000,0000,0000,0000,0000,
  AA,11/03/2015,2029,N199UW,CLT,19:14,19:09,-5,0000,0000,0000,0000,0000,
  AA,11/03/2015,2207,N864AA,DFW,11:00,10:45,-15,0000,0000,0000,0000,0000,
  AA,11/03/2015,2356,N3JXAA,ORD,12:52,12:39,-13,0000,0000,0000,0000,0000,
  AA,11/03/2015,2411,N3KEAA,MIA,22:52,22:44,-8,0000,0000,0000,0000,0000,
  AA,11/03/2015,2438,N3BVAA,LAX,09:22,09:25,3,0000,0000,0000,0000,0000,
  AA,11/03/2015,2475,N3GGAA,ORD,18:13,17:53,-20,0000,0000,0000,0000,0000,
  AA,11/04/2015,0009,N784AA,JFK,10:16,10:10,-6,0000,0000,0000,0000,0000,
  AA,11/04/2015,0015,N798AA,JFK,11:44,11:42,-2,0000,0000,0000,0000,0000,
  AA,11/04/2015,0085,N792AA,JFK,19:04,18:28,-36,0000,0000,0000,0000,0000,
  AA,11/04/2015,0099,N3ANAA,DFW,18:48,18:47,-1,0000,0000,0000,0000,0000,
  AA,11/04/2015,0159,N3FTAA,DFW,09:57,09:45,-12,0000,0000,0000,0000,0000,
  AA,11/04/2015,0163,N784AA,JFK,00:28,00:07,-21,0000,0000,0000,0000,0000,
  AA,11/04/2015,0167,N3JLAA,MIA,10:19,10:36,17,0000,0000,0017,0000,0000,
  AA,11/04/2015,0177,N793AA,JFK,21:44,21:46,2,0000,0000,0000,0000,0000,
  AA,11/04/2015,0179,N797AA,JFK,13:51,13:51,0,0000,0000,0000,0000,0000,
  AA,11/04/2015,0193,N3BEAA,ORD,14:47,14:28,-19,0000,0000,0000,0000,0000,
  AA,11/04/2015,0196,N788AA,JFK,20:30,21:06,36,0036,0000,0000,0000,0000,
  AA,11/04/2015,0209,N3LSAA,LAX,17:40,17:30,-10,0000,0000,0000,0000,0000,
  AA,11/04/2015,0241,N3LYAA,ORD,16:46,18:56,130,0130,0000,0000,0000,0000,
  AA,11/04/2015,0249,N3DTAA,DFW,17:35,17:27,-8,0000,0000,0000,0000,0000,
  AA,11/04/2015,0259,N867AA,DFW,12:54,12:39,-15,0000,0000,0000,0000,0000,
  AA,11/04/2015,0330,N3KRAA,DFW,15:57,15:44,-13,0000,0000,0000,0000,0000,
  AA,11/04/2015,0349,N3KFAA,DFW,13:55,13:43,-12,0000,0000,0000,0000,0000,
  AA,11/04/2015,0353,N3DBAA,LAX,18:39,18:43,4,0000,0000,0000,0000,0000,
  AA,11/04/2015,0356,N3BVAA,LAX,20:48,20:44,-4,0000,0000,0000,0000,0000,
  AA,11/04/2015,0403,N568UW,PHX,09:45,09:43,-2,0000,0000,0000,0000,0000,
  AA,11/04/2015,0407,N179UW,PHX,15:59,15:49,-10,0000,0000,0000,0000,0000,
  AA,11/04/2015,0433,N913US,PHX,12:29,12:23,-6,0000,0000,0000,0000,0000,
  AA,11/04/2015,0436,N508AY,PHX,22:25,22:21,-4,0000,0000,0000,0000,0000,
  AA,11/04/2015,0461,N583UW,CLT,12:08,11:44,-24,0000,0000,0000,0000,0000,
