
   Detailed Statistics  
    Arrivals 
  
  Airport: San Francisco-Oakland-Freemont, CA - San Francisco International (SFO)
  Airline: American Airlines (AA)
  Month(s): November
  Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and  31
  Year(s): 2014
  NOTE:  A complete listing of airline  and airport  abbreviations is available. Times are reported in local time using a 24 hour clock.
  Airlines began reporting tarmac times for cancelled and diverted flights in October 2008. Tarmac times for cancelled or diverted flights operated prior to Oct. 1, 2008 are not available. Cause of delay data is available on this database beginning with flights operated in October 2008. For cause of delay data from June 2003, when cause of delay data was first reported, see  BTS Causes of Delay  or the  On-Time Performance database  For an explanation of the Cause of Delay reporting, see Understanding the  Reporting of Causes of Flight Delays and Cancellations. 
  All Cause of Delay (in minutes) are referring to the Arrival Delay.
   

  
  Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport ,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time(Minutes),Actual Elapsed Time(Minutes),Arrival Delay(Minutes),Wheels-on Time,Taxi-in Time(Minutes),DelayCarrier(Minutes),DelayWeather(Minutes),DelayNational Aviation System(Minutes),DelaySecurity(Minutes),DelayLate Aircraft Arrival(Minutes),
  AA,11/03/2014,1435,N3LGAA,ORD,09:25,09:14,0265 ,0259,-11,09:10,0004,0000,0000,0000,0000,0000,
  AA,11/03/2014,1439,N3EGAA,DFW,22:10,22:13,0220 ,0222,3,22:10,0003,0000,0000,0000,0000,0000,
  AA,11/03/2014,1459,N3LEAA,ORD,20:50,21:02,0270 ,0267,12,20:56,0006,0000,0000,0000,0000,0000,
  AA,11/03/2014,1536,N642AA,DFW,17:30,17:43,0220 ,0216,13,17:38,0005,0000,0000,0000,0000,0000,
  AA,11/03/2014,1697,N3JSAA,ORD,16:20,16:21,0265 ,0272,1,16:16,0005,0000,0000,0000,0000,0000,
  AA,11/03/2014,2293,N5DUAA,DFW,10:35,10:42,0215 ,0223,7,10:36,0006,0000,0000,0000,0000,0000,
  AA,11/03/2014,2356,N3GXAA,ORD,13:20,14:15,0270 ,0265,55,14:08,0007,0043,0000,0000,0000,0012,
  AA,11/03/2014,2378,N3DAAA,LAX,12:05,12:04,0085 ,0086,-1,11:59,0005,0000,0000,0000,0000,0000,
  AA,11/03/2014,2457,N3FMAA,ORD,22:40,22:57,0270 ,0271,17,22:35,0022,0001,0000,0001,0000,0015,
  AA,11/03/2014,2465,N3AUAA,LAX,21:15,21:12,0075 ,0078,-3,21:09,0003,0000,0000,0000,0000,0000,
  AA,11/04/2014,0015,N788AA,JFK,11:15,11:09,0375 ,0375,-6,11:01,0008,0000,0000,0000,0000,0000,
  AA,11/04/2014,0023,N346AA,DFW,09:35,09:23,0220 ,0211,-12,09:20,0003,0000,0000,0000,0000,0000,
  AA,11/04/2014,0069,N3BLAA,MIA,21:43,21:41,0368 ,0366,-2,21:36,0005,0000,0000,0000,0000,0000,
  AA,11/04/2014,0085,N792AA,JFK,18:55,18:48,0385 ,0383,-7,18:40,0008,0000,0000,0000,0000,0000,
  AA,11/04/2014,0160,N3GGAA,LAX,08:15,08:12,0080 ,0074,-3,08:09,0003,0000,0000,0000,0000,0000,
  AA,11/04/2014,0163,N799AA,JFK,23:05,23:17,0380 ,0391,12,23:13,0004,0000,0000,0000,0000,0000,
  AA,11/04/2014,0167,N3FDAA,MIA,10:04,10:02,0354 ,0360,-2,09:58,0004,0000,0000,0000,0000,0000,
  AA,11/04/2014,0177,N797AA,JFK,21:10,21:18,0380 ,0386,8,21:11,0007,0000,0000,0000,0000,0000,
  AA,11/04/2014,0179,N794AA,JFK,13:44,13:36,0375 ,0376,-8,13:31,0005,0000,0000,0000,0000,0000,
  AA,11/04/2014,0193,N3DMAA,DFW,12:15,15:01,0220 ,0225,166,14:52,0009,0000,0000,0005,0000,0161,
  AA,11/04/2014,0209,N3FFAA,LAX,17:15,17:24,0075 ,0073,9,17:21,0003,0000,0000,0000,0000,0000,
  AA,11/04/2014,0219,N3HWAA,LAX,19:20,19:03,0080 ,0073,-17,19:00,0003,0000,0000,0000,0000,0000,
  AA,11/04/2014,0241,N3JHAA,ORD,18:40,18:20,0270 ,0253,-20,18:16,0004,0000,0000,0000,0000,0000,
  AA,11/04/2014,0259,N5CCAA,MIA,17:11,17:03,0361 ,0349,-8,17:00,0003,0000,0000,0000,0000,0000,
  AA,11/04/2014,0277,N3GJAA,DFW,13:40,15:42,0220 ,0243,122,15:39,0003,0000,0056,0023,0000,0043,
  AA,11/04/2014,0369,N3GUAA,DFW,14:55,15:51,0220 ,0222,56,15:47,0004,0000,0029,0002,0000,0025,
  AA,11/04/2014,1033,N3LNAA,ORD,11:15,11:14,0265 ,0267,-1,11:10,0004,0000,0000,0000,0000,0000,
  AA,11/04/2014,1105,N3FGAA,DFW,23:10,00:35,0215 ,0224,85,00:31,0004,0000,0000,0009,0000,0076,
  AA,11/04/2014,1143,N3GGAA,LAX,13:35,13:18,0080 ,0070,-17,13:14,0004,0000,0000,0000,0000,0000,
  AA,11/04/2014,1213,N642AA,DFW,16:20,17:25,0220 ,0218,65,17:22,0003,0000,0027,0000,0000,0038,
  AA,11/04/2014,1393,N3DXAA,DFW,20:40,22:25,0220 ,0210,105,22:22,0003,0000,0013,0000,0000,0092,
  AA,11/04/2014,1421,N3JEAA,DFW,19:15,21:12,0215 ,0218,117,21:07,0005,0000,0073,0003,0000,0041,
  AA,11/04/2014,1435,N3FCAA,ORD,09:25,09:17,0265 ,0265,-8,09:12,0005,0000,0000,0000,0000,0000,
  AA,11/04/2014,1439,N3JNAA,DFW,22:10,00:00,0220 ,0000,0,00:00,0000,0000,0000,0000,0000,0000,
  AA,11/04/2014,1459,N3GXAA,ORD,20:50,20:44,0270 ,0266,-6,20:40,0004,0000,0000,0000,0000,0000,
  AA,11/04/2014,1536,N5CRAA,DFW,17:30,17:53,0220 ,0223,23,17:47,0006,0000,0006,0003,0000,0014,
  AA,11/04/2014,1697,N3LSAA,ORD,16:20,16:22,0265 ,0269,2,16:17,0005,0000,0000,0000,0000,0000,
  AA,11/04/2014,2293,N5CGAA,DFW,10:35,11:22,0215 ,0263,47,11:19,0003,0000,0000,0047,0000,0000,
  AA,11/04/2014,2356,N3LTAA,ORD,13:20,13:14,0270 ,0266,-6,13:10,0004,0000,0000,0000,0000,0000,
  AA,11/04/2014,2378,N3FJAA,LAX,12:05,11:45,0085 ,0074,-20,11:43,0002,0000,0000,0000,0000,0000,
  AA,11/04/2014,2457,N3FAAA,ORD,22:40,22:45,0270 ,0277,5,22:39,0006,0000,0000,0000,0000,0000,
