
   Detailed Statistics  
    Arrivals 
  
  Airport: San Francisco-Oakland-Freemont, CA - San Francisco International (SFO)
  Airline: American Airlines (AA)
  Month(s): July
  Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and  31
  Year(s): 2015
  NOTE:  A complete listing of airline  and airport  abbreviations is available. Times are reported in local time using a 24 hour clock.
  Airlines began reporting tarmac times for cancelled and diverted flights in October 2008. Tarmac times for cancelled or diverted flights operated prior to Oct. 1, 2008 are not available. Cause of delay data is available on this database beginning with flights operated in October 2008. For cause of delay data from June 2003, when cause of delay data was first reported, see  BTS Causes of Delay  or the  On-Time Performance database  For an explanation of the Cause of Delay reporting, see Understanding the  Reporting of Causes of Flight Delays and Cancellations. 
  All Cause of Delay (in minutes) are referring to the Arrival Delay.
   

  
  Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport ,Scheduled Arrival Time,Actual Arrival Time,Arrival Delay(Minutes),DelayCarrier(Minutes),DelayWeather(Minutes),DelayNational Aviation System(Minutes),DelaySecurity(Minutes),DelayLate Aircraft Arrival(Minutes),
  AA,07/03/2015,1393,N3ALAA,DFW,20:46,20:27,-19,0000,0000,0000,0000,0000,
  AA,07/03/2015,1615,N3HEAA,ORD,22:58,22:18,-40,0000,0000,0000,0000,0000,
  AA,07/03/2015,1624,N3LWAA,ORD,19:56,19:27,-29,0000,0000,0000,0000,0000,
  AA,07/03/2015,1799,N156UW,CLT,20:35,20:46,11,0000,0000,0000,0000,0000,
  AA,07/03/2015,2029,N519UW,CLT,19:05,19:14,9,0000,0000,0000,0000,0000,
  AA,07/03/2015,2207,N854AA,DFW,10:54,10:54,0,0000,0000,0000,0000,0000,
  AA,07/03/2015,2356,N3CDAA,ORD,12:40,12:02,-38,0000,0000,0000,0000,0000,
  AA,07/03/2015,2411,N3EGAA,MIA,22:54,23:01,7,0000,0000,0000,0000,0000,
  AA,07/03/2015,2438,N3DEAA,LAX,11:44,11:22,-22,0000,0000,0000,0000,0000,
  AA,07/03/2015,2475,N3DGAA,ORD,18:12,17:53,-19,0000,0000,0000,0000,0000,
  AA,07/04/2015,0015,N794AA,JFK,11:22,10:53,-29,0000,0000,0000,0000,0000,
  AA,07/04/2015,0037,N3DMAA,DFW,18:50,18:21,-29,0000,0000,0000,0000,0000,
  AA,07/04/2015,0082,N3FYAA,DFW,13:50,13:17,-33,0000,0000,0000,0000,0000,
  AA,07/04/2015,0085,N787AA,JFK,19:15,18:35,-40,0000,0000,0000,0000,0000,
  AA,07/04/2015,0167,N3KBAA,MIA,10:13,09:51,-22,0000,0000,0000,0000,0000,
  AA,07/04/2015,0179,N793AA,JFK,13:50,13:27,-23,0000,0000,0000,0000,0000,
  AA,07/04/2015,0209,N3JNAA,LAX,17:43,17:42,-1,0000,0000,0000,0000,0000,
  AA,07/04/2015,0241,N3MFAA,ORD,16:41,16:25,-16,0000,0000,0000,0000,0000,
  AA,07/04/2015,0249,N5EKAA,DFW,17:27,16:59,-28,0000,0000,0000,0000,0000,
